pageid,name,city
6324773,Charles C. Tillinghast Jr.,"Rockingham, Vermont"
51338250,Dalton L. McMichael,"Wentworth, North Carolina"
12075767,James W. Reid (politician),"Wentworth, North Carolina"
6548525,"Thomas Settle (North Carolina, 53rd–54th Congress)","Wentworth, North Carolina"
24647032,John W. Stephens,"Wentworth, North Carolina"
55100282,Herman R. Beardsley,"Grand Isle, Vermont"
42447349,Horace A. Tenney,"Grand Isle, Vermont"
7754393,John Barrett (diplomat),"Grafton, Vermont"
52885406,Clara Converse,"Grafton, Vermont"
52970028,Benjamin W. Dean,"Grafton, Vermont"
10192970,George S. Park,"Grafton, Vermont"
18757331,Daisy Turner (storyteller),"Grafton, Vermont"
14425676,Blanche Ames Ames,"Easton, Massachusetts"
49482166,Frederick Lothrop Ames,"Easton, Massachusetts"
2397638,Frederick Lothrop Ames Jr.,"Easton, Massachusetts"
487484,Oakes Ames,"Easton, Massachusetts"
11091738,Oakes Ames (botanist),"Easton, Massachusetts"
11091038,Oakes Angier Ames,"Easton, Massachusetts"
555484,Oliver Ames (governor),"Easton, Massachusetts"
3561047,Oliver Ames Jr.,"Easton, Massachusetts"
37336671,Oliver Ames Sr.,"Easton, Massachusetts"
2826982,Winthrop Ames,"Easton, Massachusetts"
11043600,Craig Charron,"Easton, Massachusetts"
15486579,Henry James Clark,"Easton, Massachusetts"
632437,Jim Craig (ice hockey),"Easton, Massachusetts"
39005206,Claire D. Cronin,"Easton, Massachusetts"
14060217,Scott Gordon (ice hockey),"Easton, Massachusetts"
29682660,Leon Lombardi,"Easton, Massachusetts"
5324734,George V. N. Lothrop,"Easton, Massachusetts"
12449984,Ken MacAfee (wide receiver),"Easton, Massachusetts"
36458512,Bernard Marshall,"Easton, Massachusetts"
8944855,Joseph Nassise,"Easton, Massachusetts"
49007610,Martin V. Pratt,"Easton, Massachusetts"
27963968,James H. Turpin,"Easton, Massachusetts"
39230227,Brennan Williams,"Easton, Massachusetts"
55123274,Marcus Allen (safety),"Upper Marlboro, Maryland"
42330416,"Ron Anderson (basketball, born 1989)","Upper Marlboro, Maryland"
53602788,Kay Banjo,"Upper Marlboro, Maryland"
2200985,Eddie Basden,"Upper Marlboro, Maryland"
20365180,William Beanes,"Upper Marlboro, Maryland"
5673671,Thomas Fielder Bowie,"Upper Marlboro, Maryland"
47741377,David Bowles (author),"Upper Marlboro, Maryland"
57359028,Nate Britt,"Upper Marlboro, Maryland"
560336,Daniel Carroll,"Upper Marlboro, Maryland"
23922977,John Carroll (bishop),"Upper Marlboro, Maryland"
24692213,Edward A. Christmas,"Upper Marlboro, Maryland"
23922272,William B. Clagett,"Upper Marlboro, Maryland"
11705433,William H. Clagett,"Upper Marlboro, Maryland"
6918434,Timothy Creamer,"Upper Marlboro, Maryland"
57212325,Jon Davis (basketball),"Upper Marlboro, Maryland"
38293976,Daniel Carroll Digges,"Upper Marlboro, Maryland"
20502049,Doris Dungey,"Upper Marlboro, Maryland"
50775822,Markelle Fultz,"Upper Marlboro, Maryland"
6509579,Karen Handel,"Upper Marlboro, Maryland"
12283848,Marvin E. Holmes Jr.,"Upper Marlboro, Maryland"
59237167,Myles Humphrey,"Upper Marlboro, Maryland"
16353840,Frank Kratovil,"Upper Marlboro, Maryland"
1416740,Thomas Sim Lee,"Upper Marlboro, Maryland"
33812703,Charles Clagett Marbury,"Upper Marlboro, Maryland"
20554779,Davin Meggett,"Upper Marlboro, Maryland"
1806588,Shawne Merriman,"Upper Marlboro, Maryland"
55301583,Zach Pascal,"Upper Marlboro, Maryland"
1726570,Richard Potts,"Upper Marlboro, Maryland"
38345638,Frederick Sasscer Jr.,"Upper Marlboro, Maryland"
3216572,Lansdale Ghiselin Sasscer,"Upper Marlboro, Maryland"
38258928,Lansdale Ghiselin Sasscer Jr.,"Upper Marlboro, Maryland"
50374839,"Ryan Smith (cornerback, born 1993)","Upper Marlboro, Maryland"
746364,Mattie Stepanek,"Upper Marlboro, Maryland"
45448607,"Marcus Thornton (basketball, born 1993)","Upper Marlboro, Maryland"
45094264,Melo Trimble,"Upper Marlboro, Maryland"
11262766,Joseph F. Vallario Jr.,"Upper Marlboro, Maryland"
3337155,Iyanla Vanzant,"Upper Marlboro, Maryland"
3660242,Sam G. Bratton,"Kosse, Texas"
45324528,Kosse Johnson,"Kosse, Texas"
21817030,Walter Angus Keeling,"Kosse, Texas"
4644287,Kenneth Sims,"Kosse, Texas"
4833,Bob Wills,"Kosse, Texas"
32788504,Rufus Babcock,"Colebrook, Connecticut"
14462536,Abiram Chamberlain,"Colebrook, Connecticut"
14446634,Lorrin A. Cooke,"Colebrook, Connecticut"
44519155,Orlando J. Hodge,"Colebrook, Connecticut"
49965567,Alfred Eaton Ives,"Colebrook, Connecticut"
32847931,William Mather Lewis,"Colebrook, Connecticut"
22810901,Harris Merton Lyon,"Colebrook, Connecticut"
11729145,James Phelps (congressman),"Colebrook, Connecticut"
7737773,Ammi Phillips,"Colebrook, Connecticut"
47290603,James Watson Robbins,"Colebrook, Connecticut"
47535705,Charles Rockwell,"Colebrook, Connecticut"
48678933,Franklin Mitchell (Wisconsin politician),"Spring Grove, Wisconsin"
50545546,Samuel F. Plummer,"Spring Grove, Wisconsin"
58481684,Albert M. Ten Eyck,"Spring Grove, Wisconsin"
48681081,Fred Ties,"Spring Grove, Wisconsin"
11542726,Daniel Meserve Durell,"Lee, New Hampshire"
47419033,Robert Eggers,"Lee, New Hampshire"
23147257,Abbie Huston Evans,"Lee, New Hampshire"
25428428,Ethan Gilsdorf,"Lee, New Hampshire"
3046434,Robert Parker Parrott,"Lee, New Hampshire"
17105137,Henry Tufts,"Lee, New Hampshire"
27394289,Ares (wrestler),"Emerald Isle, North Carolina"
1912729,Steve Corino,"Emerald Isle, North Carolina"
9329358,Billy Godwin,"Emerald Isle, North Carolina"
4306453,The Maestro (wrestler),"Emerald Isle, North Carolina"
32831897,Pat McElraft,"Emerald Isle, North Carolina"
451529,Jean R. Preston,"Emerald Isle, North Carolina"
26967290,Christian Edward Detmold,"Lonaconing, Maryland"
167416,Lefty Grove,"Lonaconing, Maryland"
10428785,Binger Hermann,"Lonaconing, Maryland"
44238622,Gary Inskeep,"Lonaconing, Maryland"
23651811,John Gardner Murray,"Lonaconing, Maryland"
10856207,Wes Ours,"Lonaconing, Maryland"
31936664,Kelly Amonte Hiller,"Hingham, Massachusetts"
391075,Tony Amonte,"Hingham, Massachusetts"
39628446,Chris Amrhein,"Hingham, Massachusetts"
769834,John Albion Andrew,"Hingham, Massachusetts"
17434241,Issachar Bates,"Hingham, Massachusetts"
3103632,Henry Beston,"Hingham, Massachusetts"
26386244,Clement Lincoln Bouvé,"Hingham, Massachusetts"
13526878,Brian Boyle,"Hingham, Massachusetts"
30396394,Wilmon Brewer,"Hingham, Massachusetts"
24865436,Catherine Butterfield,"Hingham, Massachusetts"
39626750,Charles Henry Bromedge Caldwell,"Hingham, Massachusetts"
14363562,Kevin Chapman,"Hingham, Massachusetts"
56333308,Charles H. Cole,"Hingham, Massachusetts"
56349988,Charles H. Cole (banker),"Hingham, Massachusetts"
46928385,Bill Cronin (fullback),"Hingham, Massachusetts"
46927760,Jack Cronin (American football),"Hingham, Massachusetts"
39019651,William Orcutt Cushing,"Hingham, Massachusetts"
3576892,Tarik Ergin,"Hingham, Massachusetts"
44639277,John Fish (businessman),"Hingham, Massachusetts"
2899949,Walter Gay,"Hingham, Massachusetts"
3720845,Harold Hackett,"Hingham, Massachusetts"
1110459,James Hall (paleontologist),"Hingham, Massachusetts"
40575342,Isaac Hinckley,"Hingham, Massachusetts"
30824984,Joseph Hull,"Hingham, Massachusetts"
20434606,Elisha Leavitt,"Hingham, Massachusetts"
20740898,John Leavitt,"Hingham, Massachusetts"
20996611,Josiah Leavitt,"Hingham, Massachusetts"
20683639,Moses Leavitt,"Hingham, Massachusetts"
20417614,Samuel Leavitt,"Hingham, Massachusetts"
20601055,Thomas Leavitt (inventor),"Hingham, Massachusetts"
399060,Benjamin Lincoln,"Hingham, Massachusetts"
626522,Levi Lincoln Sr.,"Hingham, Massachusetts"
13275737,Samuel Lincoln,"Hingham, Massachusetts"
32419367,Thomas Loring,"Hingham, Massachusetts"
1556402,Sean McDonough,"Hingham, Massachusetts"
386177,Will McDonough,"Hingham, Massachusetts"
3122706,Pierre McGuire,"Hingham, Massachusetts"
7887004,Marty McInnis,"Hingham, Massachusetts"
56492013,Alice Merryweather,"Hingham, Massachusetts"
8664939,Anne Mitchell,"Hingham, Massachusetts"
1365236,Andrews Norton,"Hingham, Massachusetts"
37078715,Dave Potter (politician),"Hingham, Massachusetts"
22169929,Judson Pratt,"Hingham, Massachusetts"
18519546,Marion Rice,"Hingham, Massachusetts"
14368756,Lee Sargent,"Hingham, Massachusetts"
2835764,Isaac Sprague,"Hingham, Massachusetts"
24225478,Nancy Talbot,"Hingham, Massachusetts"
12662827,Albert William Tweedy Jr.,"Hingham, Massachusetts"
157678,The Unseen (band),"Hingham, Massachusetts"
43453915,Dom Valentino,"Hingham, Massachusetts"
4208646,Henry Ware Jr.,"Hingham, Massachusetts"
12844839,Donald A. Yerxa,"Hingham, Massachusetts"
3720705,Hannah Adams,"Medfield, Massachusetts"
40092132,Uzo Aduba,"Medfield, Massachusetts"
967394,Steve Berthiaume,"Medfield, Massachusetts"
42569097,Robert R. Bishop,"Medfield, Massachusetts"
10763167,Rich Gotham,"Medfield, Massachusetts"
19376142,Gregory and the Hawk,"Medfield, Massachusetts"
6507939,Davis Wolfgang Hawke,"Medfield, Massachusetts"
47129695,Matt Klentak,"Medfield, Massachusetts"
42808773,Phineas W. Leland,"Medfield, Massachusetts"
877780,Lowell Mason,"Medfield, Massachusetts"
58959727,John Austin Sands Monks,"Medfield, Massachusetts"
86675,John Preston (author),"Medfield, Massachusetts"
241655,Curt Schilling,"Medfield, Massachusetts"
3039066,Albert H. Wiggin,"Medfield, Massachusetts"
46259814,Joshua B. Bradbury,"Fennimore, Wisconsin"
39723366,David A. Brandemuehl,"Fennimore, Wisconsin"
28638393,Jack K. Farris,"Fennimore, Wisconsin"
42255162,Edward Heathcote,"Fennimore, Wisconsin"
33483003,Richard Kreul,"Fennimore, Wisconsin"
42866835,William A. Loy,"Fennimore, Wisconsin"
39319351,Edward J. Roethe,"Fennimore, Wisconsin"
28864784,Henry Edgar Roethe,"Fennimore, Wisconsin"
48398752,Eugene Rowell,"Fennimore, Wisconsin"
17451389,Luke Swan,"Fennimore, Wisconsin"
34062665,William T. Thompson (Nebraska),"Fennimore, Wisconsin"
36563759,Gottlieb Wehrle,"Fennimore, Wisconsin"
7576369,Milton Bradley,"Vienna, Maine"
11804463,Samuel P. Morrill,"Vienna, Maine"
37889461,Carrie G. Stevens,"Vienna, Maine"
11919340,Benjamin White (Maine politician),"Vienna, Maine"
1614264,Buddy Knox,"Happy, Texas"
44381310,Scott Milne,"Washington, Vermont"
42381969,Carl C. Pope,"Washington, Vermont"
5396761,Robert S. Duncanson,"Fayette, New York"
4053594,Stephen V. Harkness,"Fayette, New York"
11607614,Daniel Morris,"Fayette, New York"
15157815,Michael F. Nozzolio,"Fayette, New York"
1428350,Hiram Page,"Fayette, New York"
11593837,Robert S. Rose,"Fayette, New York"
1428493,Christian Whitmer,"Fayette, New York"
879027,David Whitmer,"Fayette, New York"
1428573,Jacob Whitmer,"Fayette, New York"
1427880,John Whitmer,"Fayette, New York"
1428884,Peter Whitmer Jr.,"Fayette, New York"
1427934,Peter Whitmer Sr.,"Fayette, New York"
3911314,Doc Adkins,"Troy, Walworth County, Wisconsin"
29404473,Joseph D. Bryant,"Troy, Walworth County, Wisconsin"
47267037,Nathaniel M. Bunker,"Troy, Walworth County, Wisconsin"
12157385,Clifford E. Randall,"Troy, Walworth County, Wisconsin"
41499222,Adam Ray,"Troy, Walworth County, Wisconsin"
49597,Nathan Bedford Forrest,"Chapel Hill, Tennessee"
867206,Henry Hollis Horton,"Chapel Hill, Tennessee"
9223162,Grady Martin,"Chapel Hill, Tennessee"
13696255,Mike Minor (baseball),"Chapel Hill, Tennessee"
11595452,Richard Warner (Tennessee),"Chapel Hill, Tennessee"
51763473,Edgar Bright Wilson (politician),"Chapel Hill, Tennessee"
34342378,Jonathan Cass,"Salisbury, Massachusetts"
5753251,Bob Corkum,"Salisbury, Massachusetts"
33929597,Alvah Augustus Eaton,"Salisbury, Massachusetts"
957998,Hannah Webster Foster,"Salisbury, Massachusetts"
1018953,Horatio Balch Hackett,"Salisbury, Massachusetts"
8924204,Susannah Martin,"Salisbury, Massachusetts"
21827249,Amos Morrill,"Salisbury, Massachusetts"
31104790,Thomas Palumbo,"Salisbury, Massachusetts"
11543792,James Pike (politician),"Salisbury, Massachusetts"
23651684,Redford Webster,"Salisbury, Massachusetts"
3144333,John Wheelwright,"Salisbury, Massachusetts"
9353742,William Leigh Brent,"Port Tobacco Village, Maryland"
2851586,James Craik,"Port Tobacco Village, Maryland"
4673134,William Fitzgerald (Tennessee politician),"Port Tobacco Village, Maryland"
26464759,Olivia Floyd,"Port Tobacco Village, Maryland"
305466,Rose O'Neal Greenhow,"Port Tobacco Village, Maryland"
16378,John Hanson,"Port Tobacco Village, Maryland"
246770,Josiah Henson,"Port Tobacco Village, Maryland"
33807929,Timmy Hill,"Port Tobacco Village, Maryland"
1402261,Daniel Jenifer,"Port Tobacco Village, Maryland"
51342307,William Matthews (priest),"Port Tobacco Village, Maryland"
3091496,Leonard Neale,"Port Tobacco Village, Maryland"
15633627,Doug Roby,"Port Tobacco Village, Maryland"
1981361,Barton W. Stone,"Port Tobacco Village, Maryland"
2684294,Michael J. Stone,"Port Tobacco Village, Maryland"
261184,Thomas Stone,"Port Tobacco Village, Maryland"
59067809,Tyler Hill (racing driver),"Port Tobacco Village, Maryland"
17867763,Robert J. Burkhardt,"Woodbury, Orange County, New York"
19131048,Greg Chevalier,"Woodbury, Orange County, New York"
47033979,E.W. Edwards,"Woodbury, Orange County, New York"
780407,Tomás Estrada Palma,"Woodbury, Orange County, New York"
46918745,H.L. Leonard,"Woodbury, Orange County, New York"
34957148,James Skoufis,"Woodbury, Orange County, New York"
43543640,Henry Seymour Hall,"Providence, New York"
31494770,Leslie Brody,"Riverhead (town), New York"
34732261,Danny Burawa,"Riverhead (town), New York"
11537002,Ed Danowski,"Riverhead (town), New York"
38182798,David Floyd Davis,"Riverhead (town), New York"
325590,Dan Flavin,"Riverhead (town), New York"
964984,Michael Forbes,"Riverhead (town), New York"
28960049,Hal Goldsmith (baseball),"Riverhead (town), New York"
39487645,Danielle C. Gray,"Riverhead (town), New York"
37993644,Edward Hawkins (New York),"Riverhead (town), New York"
37929507,Simeon S. Hawkins,"Riverhead (town), New York"
6785679,Charlie Jarzombek,"Riverhead (town), New York"
13977729,Scott Mersereau,"Riverhead (town), New York"
6723553,Otis G. Pike,"Riverhead (town), New York"
33773412,Dalton Pritchard,"Riverhead (town), New York"
37289099,Anne C. Richard,"Riverhead (town), New York"
234503,John Cleves Symmes,"Riverhead (town), New York"
43205736,Peter Van de Wetering,"Riverhead (town), New York"
11593938,Samuel S. Bowne,"Morris, New York"
35962899,Andrew G. Chatfield,"Morris, New York"
15017259,Levi S. Chatfield,"Morris, New York"
512139,Nelson Dewey,"Morris, New York"
33694693,Nicholas Van Vranken Franchot,"Morris, New York"
11593780,Richard Franchot,"Morris, New York"
41901279,Stanislaus P. Franchot,"Morris, New York"
24732432,G. McMurtrie Godley,"Morris, New York"
11592896,Joseph J. Little,"Morris, New York"
36628044,Francis M. Rotch,"Morris, New York"
13777400,Troy Archer,"Guttenberg, New Jersey"
6384330,Joseph Rudolph Grimes,"Guttenberg, New Jersey"
27568785,Stephen Ledogar,"Guttenberg, New Jersey"
16173515,William Oberhardt,"Guttenberg, New Jersey"
1089773,John Scarne,"Guttenberg, New Jersey"
15862301,Jane C. Wright,"Guttenberg, New Jersey"
36799955,William H. Appleton,"Chichester, New Hampshire"
2400126,Gordon J. Humphrey,"Chichester, New Hampshire"
16391282,Sally Kelly,"Chichester, New Hampshire"
33789187,Samuel Porter Putnam,"Chichester, New Hampshire"
50559336,George H. Amidon,"Barnet, Vermont"
5511183,Taylor Coppenrath,"Barnet, Vermont"
5955643,Jay Craven,"Barnet, Vermont"
4978835,Horace Fairbanks,"Barnet, Vermont"
1026663,Ralph Flanders,"Barnet, Vermont"
11542772,David J. Foster,"Barnet, Vermont"
33787064,Franklin D. Hale,"Barnet, Vermont"
738368,Henry Clay Ide,"Barnet, Vermont"
44510892,Harvey T. Moore,"Barnet, Vermont"
49521005,Sarah Platt-Decker,"Barnet, Vermont"
52045942,William James Shaw,"Barnet, Vermont"
1890715,Benjamin Franklin Stevens,"Barnet, Vermont"
1890692,Henry Stevens (bibliographer),"Barnet, Vermont"
36799505,Lester Archer,"Fort Ann, New York"
48678371,Floyd Perry Baker,"Fort Ann, New York"
37128330,Isaac V. Baker Jr.,"Fort Ann, New York"
35494402,John T. Bush,"Fort Ann, New York"
11591163,Erastus D. Culver,"Fort Ann, New York"
38956032,John Henry Dolph,"Fort Ann, New York"
58211486,Gordon B. Frost,"Fort Ann, New York"
44102779,Orestes Garrison,"Fort Ann, New York"
43644962,Leonard Gibbs (assemblyman),"Fort Ann, New York"
5599404,Bashir Hameed,"Fort Ann, New York"
11630955,Samson Mason,"Fort Ann, New York"
36904104,"John O'Donnell (Lewis County, New York)","Fort Ann, New York"
21843569,Clare Potter,"Fort Ann, New York"
13363972,Edwin R. Reynolds,"Fort Ann, New York"
43697822,Elias Root,"Fort Ann, New York"
22843411,Raymond Starbuck,"Fort Ann, New York"
35759043,Francis A. Teall,"Fort Ann, New York"
34482644,Mary Harris Thompson,"Fort Ann, New York"
9395935,Roswell G. Horr,"Waitsfield, Vermont"
1907429,Edmund Rice (politician),"Waitsfield, Vermont"
256276,Henry Mower Rice,"Waitsfield, Vermont"
4047012,Charles W. Waterman,"Waitsfield, Vermont"
49675189,Samuel Weed Barnum,"North Salem, New York"
728326,Dick Button,"North Salem, New York"
41811865,Doris Caesar,"North Salem, New York"
32543209,Tom Christopher,"North Salem, New York"
570779,Fanny Crosby,"North Salem, New York"
2152572,Laurence D. Fink,"North Salem, New York"
25716172,Eleanor Fitchen,"North Salem, New York"
5259037,Chapman Grant,"North Salem, New York"
2462951,Ulysses S. Grant Jr.,"North Salem, New York"
2847693,Ulysses S. Grant IV,"North Salem, New York"
11214270,Natalie Hays Hammond,"North Salem, New York"
2491230,Max Avery Lichtenstein,"North Salem, New York"
523381,David Marks,"North Salem, New York"
479161,Alan Menken,"North Salem, New York"
2686242,Darius Ogden Mills,"North Salem, New York"
24659224,Ronnie Pascale,"North Salem, New York"
1229594,Steven Rattner,"North Salem, New York"
1985408,Sam Savitt,"North Salem, New York"
27284498,Desireé Bassett,"Ashford, Connecticut"
27837169,John A. Bolles,"Ashford, Connecticut"
47232834,Francis Bugbee,"Ashford, Connecticut"
12030652,Throope Chapman,"Ashford, Connecticut"
990047,Walter Eli Clark,"Ashford, Connecticut"
518827,Galusha A. Grow,"Ashford, Connecticut"
7635806,Elias Keyes,"Ashford, Connecticut"
41249311,John Keyes (soldier),"Ashford, Connecticut"
1796383,Thomas Knowlton,"Ashford, Connecticut"
689893,Nathaniel Lyon,"Ashford, Connecticut"
1121124,Eliphalet Nott,"Ashford, Connecticut"
42170500,Elisha Pearl,"Ashford, Connecticut"
46515267,James Hamilton Shegogue,"Ashford, Connecticut"
591571,Solomon Spalding,"Ashford, Connecticut"
27742427,Becky Stern,"Ashford, Connecticut"
3602667,John H. Trumbull,"Ashford, Connecticut"
8952866,Comfort Tyler,"Ashford, Connecticut"
7588652,Valerie Wilson Wesley,"Ashford, Connecticut"
34778817,Ebenezer N. Briggs,"Salisbury, Vermont"
223492,Thomas Davenport (inventor),"Salisbury, Vermont"
47653070,John Prout,"Salisbury, Vermont"
36750964,Wilbur F. Storey,"Salisbury, Vermont"
6134244,John E. Weeks,"Salisbury, Vermont"
49035030,Andrew J. Anderson,"Argyle, Wisconsin"
31130627,Byron Andrews,"Argyle, Wisconsin"
42034815,Margaret R. Fox,"Argyle, Wisconsin"
56643568,James U. Goodman,"Argyle, Wisconsin"
255189,Robert M. La Follette,"Argyle, Wisconsin"
46520710,Martin O. Monson,"Argyle, Wisconsin"
48223448,S. Dell Penniston,"Argyle, Wisconsin"
48578441,Lloyd T. Pullen,"Argyle, Wisconsin"
41448341,James Waddington,"Argyle, Wisconsin"
1354518,Eddy Brothers,"Chittenden, Vermont"
491797,John Ball (pioneer),"Hebron, New Hampshire"
2854287,Nathaniel S. Berry,"Hebron, New Hampshire"
1056268,John Ordway,"Hebron, New Hampshire"
5146161,Austin F. Pike,"Hebron, New Hampshire"
20849818,Albert Woodworth,"Hebron, New Hampshire"
5593320,James S. Brown,"Hampden, Maine"
10080827,Philip Marshall Brown,"Hampden, Maine"
3278139,John Crosby (General Mills),"Hampden, Maine"
20242836,John B. Curtis,"Hampden, Maine"
34525188,Andre Cushing III,"Hampden, Maine"
149355,Dorothea Dix,"Hampden, Maine"
1634506,Brian Duprey,"Hampden, Maine"
44274535,Matthew Gagnon,"Hampden, Maine"
21275546,Charles Hamlin (general),"Hampden, Maine"
11656251,Cyrus Hamlin (general),"Hampden, Maine"
