pageid,ns,title
53382726,14,"Category:People from Rushville, Illinois"
33620463,14,"Category:People from Salem, Illinois"
41460241,14,"Category:People from Sandwich, Illinois"
53203029,14,"Category:People from Savanna, Illinois"
53266148,14,"Category:People from Shawneetown, Illinois"
53382902,14,"Category:People from Shelbyville, Illinois"
53378939,14,"Category:People from Sparta, Illinois"
53202551,14,"Category:People from Spring Valley, Illinois"
5565609,14,"Category:People from Springfield, Illinois"
33932537,14,"Category:People from St. Charles, Illinois"
53317864,14,"Category:People from Staunton, Illinois"
53399202,14,"Category:People from Sterling, Illinois"
20195414,14,"Category:People from Streator, Illinois"
53353535,14,"Category:People from Sullivan, Illinois"
53313933,14,"Category:People from Sumner, Illinois"
19834022,14,"Category:People from Sycamore, Illinois"
53213622,14,"Category:People from Taylorville, Illinois"
53388362,14,"Category:People from Toulon, Illinois"
53320741,14,"Category:People from Troy, Illinois"
53233004,14,"Category:People from Tuscola, Illinois"
5565236,14,"Category:People from Urbana, Illinois"
53253236,14,"Category:People from Vandalia, Illinois"
39343954,14,"Category:People from Virden, Illinois"
53203266,14,"Category:People from Virginia, Illinois"
53287997,14,"Category:People from Warren, Illinois"
53272974,14,"Category:People from Warsaw, Illinois"
53394447,14,"Category:People from Washington, Illinois"
53352434,14,"Category:People from Waterloo, Illinois"
31008864,14,"Category:People from Watseka, Illinois"
10543089,14,"Category:People from Waukegan, Illinois"
53254339,14,"Category:People from West Frankfort, Illinois"
8351580,14,"Category:People from Wheaton, Illinois"
53266722,14,"Category:People from White Hall, Illinois"
53382845,14,"Category:People from Winchester, Illinois"
53320357,14,"Category:People from Wood River, Illinois"
53329541,14,"Category:People from Woodstock, Illinois"
53388401,14,"Category:People from Wyoming, Illinois"
53300104,14,"Category:People from Yorkville, Illinois"
53254395,14,"Category:People from Zeigler, Illinois"
26701145,14,"Category:People from Zion, Illinois"
