pageid,ns,title
15218265,14,"Category:People from McKinney, Texas"
57085561,14,"Category:People from Memphis, Texas"
57094378,14,"Category:People from Mercedes, Texas"
57030469,14,"Category:People from Meridian, Texas"
15218328,14,"Category:People from Mesquite, Texas"
57119234,14,"Category:People from Mexia, Texas"
5629304,14,"Category:People from Midland, Texas"
57174618,14,"Category:People from Mineola, Texas"
33720946,14,"Category:People from Mineral Wells, Texas"
17209929,14,"Category:People from Mission, Texas"
31259773,14,"Category:People from Missouri City, Texas"
57166700,14,"Category:People from Mobeetie, Texas"
15366225,14,"Category:People from Monahans, Texas"
57127953,14,"Category:People from Montgomery, Texas"
57150770,14,"Category:People from Mount Pleasant, Texas"
57077763,14,"Category:People from Mount Vernon, Texas"
57053679,14,"Category:People from Muenster, Texas"
57021032,14,"Category:People from Muleshoe, Texas"
57113067,14,"Category:People from Munday, Texas"
8827500,14,"Category:People from Nacogdoches, Texas"
57129429,14,"Category:People from Naples, Texas"
57084864,14,"Category:People from Navasota, Texas"
29571789,14,"Category:People from Nederland, Texas"
57031141,14,"Category:People from New Boston, Texas"
31260875,14,"Category:People from New Braunfels, Texas"
57157398,14,"Category:People from New Waverly, Texas"
33600879,14,"Category:People from Newton, Texas"
48940839,14,"Category:People from Nixon, Texas"
57127278,14,"Category:People from Nocona, Texas"
38014772,14,"Category:People from North Richland Hills, Texas"
37978624,14,"Category:People from Oakwood, Texas"
5653115,14,"Category:People from Odessa, Texas"
57058187,14,"Category:People from O'Donnell, Texas"
57174844,14,"Category:People from Olney, Texas"
29571804,14,"Category:People from Orange, Texas"
57030407,14,"Category:People from Overton, Texas"
57121525,14,"Category:People from Palacios, Texas"
41551864,14,"Category:People from Palestine, Texas"
9161562,14,"Category:People from Pampa, Texas"
10056227,14,"Category:People from Paris, Texas"
19060198,14,"Category:People from Parker, Texas"
31259584,14,"Category:People from Pasadena, Texas"
26453377,14,"Category:People from Pearland, Texas"
57078499,14,"Category:People from Pearsall, Texas"
57138654,14,"Category:People from Pecos, Texas"
57130231,14,"Category:People from Perryton, Texas"
57151799,14,"Category:People from Pflugerville, Texas"
37866418,14,"Category:People from Pharr, Texas"
57060931,14,"Category:People from Pilot Point, Texas"
57142749,14,"Category:People from Pineland, Texas"
57041372,14,"Category:People from Pittsburg, Texas"
9130253,14,"Category:People from Plainview, Texas"
5628984,14,"Category:People from Plano, Texas"
57130149,14,"Category:People from Port Aransas, Texas"
5628114,14,"Category:People from Port Arthur, Texas"
34047803,14,"Category:People from Port Lavaca, Texas"
29571967,14,"Category:People from Port Neches, Texas"
57144121,14,"Category:People from Portland, Texas"
57079313,14,"Category:People from Post, Texas"
57158210,14,"Category:People from Prairie View, Texas"
10122108,14,"Category:People from Quanah, Texas"
57174339,14,"Category:People from Quitman, Texas"
57065684,14,"Category:People from Ranger, Texas"
57138773,14,"Category:People from Refugio, Texas"
15218417,14,"Category:People from Richardson, Texas"
57074711,14,"Category:People from Richmond, Texas"
57146113,14,"Category:People from Rio Grande City, Texas"
57065458,14,"Category:People from Rising Star, Texas"
57060816,14,"Category:People from Roanoke, Texas"
57130011,14,"Category:People from Robstown, Texas"
57125155,14,"Category:People from Rockdale, Texas"
57018293,14,"Category:People from Rockport, Texas"
57141598,14,"Category:People from Rockwall, Texas"
57023672,14,"Category:People from Rogers, Texas"
57129972,14,"Category:People from Roscoe, Texas"
57069271,14,"Category:People from Rosebud, Texas"
36436765,14,"Category:People from Rosenberg, Texas"
57071265,14,"Category:People from Rotan, Texas"
15233092,14,"Category:People from Round Rock, Texas"
19051937,14,"Category:People from Rowlett, Texas"
57141961,14,"Category:People from Royse City, Texas"
57042042,14,"Category:People from Rusk, Texas"
57156317,14,"Category:People from Sabinal, Texas"
57024392,14,"Category:People from Salado, Texas"
5653172,14,"Category:People from San Angelo, Texas"
9826026,14,Category:People from San Antonio
57142809,14,"Category:People from San Augustine, Texas"
57038669,14,"Category:People from San Benito, Texas"
57063176,14,"Category:People from San Diego, Texas"
18349355,14,"Category:People from San Marcos, Texas"
57144266,14,"Category:People from San Saba, Texas"
57061415,14,"Category:People from Sanger, Texas"
57071146,14,"Category:People from Schulenburg, Texas"
31260168,14,"Category:People from Sealy, Texas"
31916758,14,"Category:People from Seguin, Texas"
57078574,14,"Category:People from Seminole, Texas"
57166580,14,"Category:People from Shamrock, Texas"
57143976,14,"Category:People from Shepherd, Texas"
14033484,14,"Category:People from Sherman, Texas"
21375441,14,"Category:People from Shiner, Texas"
29571770,14,"Category:People from Silsbee, Texas"
57144049,14,"Category:People from Sinton, Texas"
57120194,14,"Category:People from Slaton, Texas"
57022891,14,"Category:People from Smithville, Texas"
57144470,14,"Category:People from Snyder, Texas"
29572656,14,"Category:People from Sour Lake, Texas"
33710573,14,"Category:People from Southlake, Texas"
37782769,14,"Category:People from Springtown, Texas"
57062845,14,"Category:People from Spur, Texas"
57077575,14,"Category:People from Stafford, Texas"
15235907,14,"Category:People from Stamford, Texas"
57120911,14,"Category:People from Stanton, Texas"
57067786,14,"Category:People from Stephenville, Texas"
37744721,14,"Category:People from Streetman, Texas"
21263322,14,"Category:People from Sugar Land, Texas"
40560845,14,"Category:People from Sulphur Springs, Texas"
57129803,14,"Category:People from Sweetwater, Texas"
57120343,14,"Category:People from Tahoka, Texas"
37788084,14,"Category:People from Tatum, Texas"
49598059,14,"Category:People from Taylor, Texas"
13634159,14,"Category:People from Temple, Texas"
57112020,14,"Category:People from Terrell, Texas"
25659788,14,"Category:People from Texarkana, Texas"
37871524,14,"Category:People from Texas City, Texas"
57169722,14,"Category:People from Thorndale, Texas"
57119880,14,"Category:People from Three Rivers, Texas"
57150761,14,"Category:People from Throckmorton, Texas"
31268346,14,"Category:People from Timpson, Texas"
51208674,14,"Category:People from Tomball, Texas"
57070994,14,"Category:People from Trenton, Texas"
57152376,14,"Category:People from Trinity, Texas"
37842078,14,"Category:People from Troup, Texas"
57146736,14,"Category:People from Tulia, Texas"
5552173,14,"Category:People from Tyler, Texas"
57057595,14,"Category:People from University Park, Texas"
57154301,14,"Category:People from Uvalde, Texas"
57024862,14,"Category:People from Valley Mills, Texas"
57084340,14,"Category:People from Van Alstyne, Texas"
9282725,14,"Category:People from Vernon, Texas"
5629124,14,"Category:People from Victoria, Texas"
57130364,14,"Category:People from Vidor, Texas"
5627990,14,"Category:People from Waco, Texas"
31268028,14,"Category:People from Waskom, Texas"
21101980,14,"Category:People from Waxahachie, Texas"
12302932,14,"Category:People from Weatherford, Texas"
43959180,14,"Category:People from Webster, Texas"
12681390,14,"Category:People from Weimar, Texas"
57043693,14,"Category:People from Wellington, Texas"
45471681,14,"Category:People from Weslaco, Texas"
57033100,14,"Category:People from West Columbia, Texas"
31169748,14,"Category:People from West, Texas"
38029092,14,"Category:People from Westlake, Texas"
57166752,14,"Category:People from Wheeler, Texas"
57145669,14,"Category:People from Whitehouse, Texas"
57084245,14,"Category:People from Whitesboro, Texas"
57054310,14,"Category:People from Whitewright, Texas"
